id,section_id,dish_wash,dish_drying,dish_placing,food_placing,leftover_food,leftover_food_yes,with_dihariya,touch_nose,cut_nail,before_cook,after_heign,after_toilet,after_touch,touch_money,wash_hand_with,id,section_id,heared_about_mental_desease,know_about_mental_problem,think_metal_desease_cominicable,exist_mentaly_ill_person,think_mental_illness_curable,family_mental_illness_medicated_at,exist_drug_user,think_drug_dangerous,id,section_id,exis_symptom_of_nemonea,symptom_of_nemonea,lack_of_iron_in_prignancy,no_eat_in_pregnancy,no_eat_while_breast_feeding,type_of_food_no_pregnancy
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,25,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,26,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,10,1,NULL,NULL,NULL,NULL,NULL,NULL
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,11,1,NULL,NULL,NULL,NULL,NULL,NULL
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,12,1,NULL,NULL,NULL,NULL,NULL,NULL
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,15,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,16,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,17,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,18,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,19,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,20,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,21,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,22,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,23,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,24,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,25,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,26,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,10,1,NULL,NULL,NULL,NULL,NULL,NULL
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,11,1,NULL,NULL,NULL,NULL,NULL,NULL
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,12,1,NULL,NULL,NULL,NULL,NULL,NULL
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,15,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,16,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,17,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,18,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,19,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,20,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,21,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,22,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,23,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,24,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,25,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,26,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,10,1,NULL,NULL,NULL,NULL,NULL,NULL
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,11,1,NULL,NULL,NULL,NULL,NULL,NULL
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,12,1,NULL,NULL,NULL,NULL,NULL,NULL
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,15,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,16,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,17,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,18,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,19,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,20,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,21,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,22,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,23,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,24,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,25,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,26,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,10,1,NULL,NULL,NULL,NULL,NULL,NULL
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,11,1,NULL,NULL,NULL,NULL,NULL,NULL
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,12,1,NULL,NULL,NULL,NULL,NULL,NULL
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,15,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,16,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,17,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,18,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,19,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,20,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,21,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,22,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,23,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,24,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,25,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,26,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
3,1,"በውሃ ብቻ ","በመወልወያ ጨርቅ ","በወለል ወይም በደረጃ ላይ ","እጠቀማለሁ ","እጠቀማለሁ ","አዎ ","አዎ ","አዎ ","አዎ ",NULL,NULL,NULL,NULL,NULL,NULL,26,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,10,1,NULL,NULL,NULL,NULL,NULL,NULL
3,1,"በውሃ ብቻ ","በመወልወያ ጨርቅ ","በወለል ወይም በደረጃ ላይ ","እጠቀማለሁ ","እጠቀማለሁ ","አዎ ","አዎ ","አዎ ","አዎ ",NULL,NULL,NULL,NULL,NULL,NULL,26,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,11,1,NULL,NULL,NULL,NULL,NULL,NULL
3,1,"በውሃ ብቻ ","በመወልወያ ጨርቅ ","በወለል ወይም በደረጃ ላይ ","እጠቀማለሁ ","እጠቀማለሁ ","አዎ ","አዎ ","አዎ ","አዎ ",NULL,NULL,NULL,NULL,NULL,NULL,26,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,12,1,NULL,NULL,NULL,NULL,NULL,NULL
3,1,"በውሃ ብቻ ","በመወልወያ ጨርቅ ","በወለል ወይም በደረጃ ላይ ","እጠቀማለሁ ","እጠቀማለሁ ","አዎ ","አዎ ","አዎ ","አዎ ",NULL,NULL,NULL,NULL,NULL,NULL,26,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,15,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
3,1,"በውሃ ብቻ ","በመወልወያ ጨርቅ ","በወለል ወይም በደረጃ ላይ ","እጠቀማለሁ ","እጠቀማለሁ ","አዎ ","አዎ ","አዎ ","አዎ ",NULL,NULL,NULL,NULL,NULL,NULL,26,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,16,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
3,1,"በውሃ ብቻ ","በመወልወያ ጨርቅ ","በወለል ወይም በደረጃ ላይ ","እጠቀማለሁ ","እጠቀማለሁ ","አዎ ","አዎ ","አዎ ","አዎ ",NULL,NULL,NULL,NULL,NULL,NULL,26,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,17,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
3,1,"በውሃ ብቻ ","በመወልወያ ጨርቅ ","በወለል ወይም በደረጃ ላይ ","እጠቀማለሁ ","እጠቀማለሁ ","አዎ ","አዎ ","አዎ ","አዎ ",NULL,NULL,NULL,NULL,NULL,NULL,26,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,18,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
3,1,"በውሃ ብቻ ","በመወልወያ ጨርቅ ","በወለል ወይም በደረጃ ላይ ","እጠቀማለሁ ","እጠቀማለሁ ","አዎ ","አዎ ","አዎ ","አዎ ",NULL,NULL,NULL,NULL,NULL,NULL,26,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,19,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
3,1,"በውሃ ብቻ ","በመወልወያ ጨርቅ ","በወለል ወይም በደረጃ ላይ ","እጠቀማለሁ ","እጠቀማለሁ ","አዎ ","አዎ ","አዎ ","አዎ ",NULL,NULL,NULL,NULL,NULL,NULL,26,1,"አዎ ","አዎ ","አዎ ","አዎ ","አዎ ","ጤና ተቋም ","አዎ ካለ ይግለፁ ",አዎ,20,1,NULL,"ውስጠኛው የአይን ቆብ መገርጣት","አዎ ",,,አዎ(ይጠቀስ)
